,period,PAPR_NONOPEC,PAPR_OPEC,PATC_OECD,PATC_NON_OECD,COPRPUS,CORIPUS,PASC_OECD_T3,COPS_OPEC,COPC_OPEC,T3_STCHANGE_OOECD,T3_STCHANGE_NOECD,WTISPLC,Global Inflation,U.S. Unemployment,U.S. Interest Rate,EU Unemployment,EU Interest Rate,Current Account Balance,"Gross Domestic Product, Current Prices",Political Stability Index IRN,Political Stability Index IRQ,Political Stability Index KWT,Political Stability Index QAT,Political Stability Index SAU,Political Stability Index ARE,Political Stability Index USA,Political Stability Index RUS,Political Stability Index CAN,Political Stability Index CHN,Political Stability Index MEX,Political Stability Index VEN,Political Stability Index BRA,Political Stability Index NGA,Political Stability Index NLD,Political Stability Index NOR,Political Stability Index KAZ,Political Stability Index AGO,Political Stability Index DZA,Political Stability Index COL,Political Stability Index GAB,Political Stability Index OMN,Political Stability Index EGY,Political Stability Index GNQ,Political Stability Index LBR,Political Stability Index LBN,Political Stability Index LCA,Political Stability Index LBY,Political Stability Index MYS,Political Stability Index SYR,Political Stability Index SDN,Political Stability Index TKM,Political Stability Index TTO,Political Stability Index TUN,Political Stability Index UZB,Political Stability Index YEM
149,2012-06-01,56.29550357,34.04520886,46.00053121,44.66891233,6.275412,15.636533,2665.625895,2.459026,31.509675,0.293366667,0.442499215,82.41,228.524,8.2,0.16,9.03333333333333,0.332,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
150,2012-07-01,56.79805036,33.99574486,46.00729986,45.51070407,6.431241,15.66529,2697.873593,2.469875,31.450042,-0.979419355,1.764424787,87.93,228.59,8.2,0.16,10.5666666666667,0.1842,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
151,2012-08-01,56.81065791,34.07138086,46.72948556,44.68594396,6.350558,15.324581,2697.921455,2.369647,31.431723,-0.388096774,0.534934691,94.16,229.918,8.1,0.13,9.03333333333333,0.1101,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
152,2012-09-01,56.26791924,33.90214986,45.11589884,44.8343051,6.598051,14.910133,2709.462514,2.599154,31.552,0.2713,0.131570144,94.72,231.015,7.8,0.14,9.03333333333333,0.0993,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
153,2012-10-01,57.51808107,33.35404586,46.55229109,46.07656369,6.969575,14.843452,2672.784735,2.59932,31.044042,0.871258065,0.573573701,89.57,231.638,7.8,0.16,10.7666666666667,0.0907,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
154,2012-11-01,58.00671191,33.35830886,46.49879384,45.99166908,7.082385,15.0853,2667.04977,2.819124,31.2,0.1944,0.934276657,86.66,231.249,7.7,0.16,9.03333333333333,0.0785,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
155,2012-12-01,58.07391824,32.96812486,45.93008129,45.52743065,7.105858,15.330226,2639.698356,3.11911,31.062882,0.754516129,-0.456641288,88.25,231.221,7.9,0.16,9.03333333333333,0.0734,385.727,75305.668,-1.32392609119415,-1.93405020236969,0.203606218099594,1.22359883785248,-0.480688244104385,0.863251447677612,0.632442116737366,-0.817712664604187,1.11301624774933,-0.538782060146332,-0.662454187870026,-1.02713263034821,0.0459616407752037,-2.04207372665405,1.18746471405029,1.32746982574463,-0.408455014228821,-0.389322549104691,-1.32504332065582,-1.40181040763855,0.293291419744492,0.462077081203461,-1.43632972240448,0.232703447341919,-0.484476506710052,-1.66481232643127,0.893705666065216,-1.5869597196579,-0.0052124024368822,-2.68227386474609,-2.26056337356567,0.428087890148163,0.104277603328228,-0.721316933631897,-0.518739342689514,-2.43066310882568
156,2013-01-01,57.60143867,32.61013597,45.74737872,45.96101467,7.082895,14.567226,2650.010869,3.269706,30.927042,-0.251548387,1.846803035,94.69,231.679,8.0,0.14,11.0,0.069,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
157,2013-02-01,57.373144,32.60073597,46.45456625,45.31364952,7.145377,14.230357,2619.99081,3.26967,30.860513,0.307178571,0.728047981,95.32,232.937,7.7,0.15,9.03333333333333,0.0677,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
158,2013-03-01,57.56279838,32.66971497,45.0814343,45.37606915,7.214328,14.702613,2638.227856,3.270088,30.924882,-0.516064516,0.813281903,93.05,232.282,7.5,0.14,9.03333333333333,0.067,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
159,2013-04-01,57.93778362,33.12646197,45.81012692,45.37525447,7.373514,14.864433,2648.831976,2.969869,31.111345,0.1154,0.474606467,92.07,231.797,7.6,0.15,11.0,0.081,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
160,2013-05-01,58.18001051,33.02395697,45.52876614,45.95855577,7.325849,15.304839,2627.036702,2.87021,30.941445,1.044677419,-0.41971892,94.8,231.893,7.5,0.11,9.03333333333333,0.0787,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
161,2013-06-01,58.38150683,32.95790397,45.34241409,46.61195543,7.277135,15.833033,2633.008865,2.570282,30.541475,-0.1339,0.814030821,95.8,232.445,7.5,0.09,9.03333333333333,0.0862,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
162,2013-07-01,59.03739409,33.17596697,46.76040519,47.16578351,7.521758,16.041677,2647.991873,2.369154,30.537553,-0.518645161,2.196150479,104.61,232.9,7.3,0.09,10.8666666666667,0.0931,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
163,2013-08-01,58.91787883,33.13764297,46.29425645,45.58482344,7.534274,15.793194,2646.115106,2.170249,30.422,0.204225806,-0.236982778,106.57,233.456,7.2,0.08,9.03333333333333,0.0819999999999999,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
164,2013-09-01,59.08884728,32.34129397,45.86470501,46.24458746,7.838081,15.6358,2669.911991,2.270805,29.668345,-0.483566667,1.472380714,106.29,233.544,7.2,0.08,9.03333333333333,0.0803,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
165,2013-10-01,59.31496341,32.37211197,46.39192232,45.68029997,7.760234,14.991129,2632.342831,2.569315,29.940723,0.445129032,-0.82676148,100.54,233.669,7.2,0.09,10.7,0.0933,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
166,2013-11-01,60.17557162,31.84083797,46.9081787,46.74894212,7.918827,15.632967,2588.801775,2.570112,29.412345,0.753233333,0.189342704,93.86,234.1,6.9,0.08,9.03333333333333,0.1031,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
167,2013-12-01,60.1171708,32.03251897,46.21685072,47.28410202,7.932384,16.06929,2544.506709,2.569989,29.579723,0.489354839,-0.077610125,97.63,234.719,6.7,0.09,9.03333333333333,0.1686,404.967,77503.503,-1.24968659877777,-2.01139044761658,0.166055589914322,1.21254646778107,-0.431784123182297,0.894792199134827,0.643072605133057,-0.736093640327454,1.06142175197601,-0.543789923191071,-0.714223802089691,-1.07763242721558,-0.258553296327591,-2.08847832679749,1.14381539821625,1.3520919084549,-0.402473896741867,-0.39123347401619,-1.20237147808075,-1.29197180271149,0.330102741718292,0.459530204534531,-1.63883090019226,0.120355181396008,-0.475507080554962,-1.69035339355469,0.85335773229599,-1.84407651424408,0.0517915934324265,-2.68114280700684,-2.19300961494446,0.249095499515533,0.0936860963702202,-0.902563273906708,-0.536078989505768,-2.37482810020447
168,2014-01-01,59.44907629,32.75740745,45.52454206,47.26194706,8.077082,15.311065,2553.93031,2.349947,30.032723,-0.741677419,0.883992504,94.62,235.288,6.6,0.07,10.5666666666667,0.1961,382.726,79596.182,-0.874987661838531,-2.48033785820007,0.149006545543671,0.977457761764526,-0.285844653844833,0.7689089179039,0.582419633865356,-0.943617463111877,1.17550384998322,-0.522584021091461,-0.853918790817261,-0.852002203464508,-0.070290133357048,-2.1302764415741,1.04511535167694,1.11995851993561,0.0360181555151939,-0.333232045173645,-1.19053518772125,-1.11459410190582,0.149542808532715,0.734907329082489,-1.63117659091949,-0.374146550893784,-0.615449607372284,-1.69794130325317,0.816450417041779,-2.35340714454651,0.266619145870209,-2.74882411956787,-2.36308455467224,0.0742060318589211,0.247864335775375,-0.851661503314972,-0.273108631372452,-2.66557502746582
